Round,Winning Number,Winning Index,Color
44416,33,34,Black
44417,9,10,Red
44418,15,16,Black
44419,11,12,Black
44420,29,30,Black
44421,10,11,Black
44422,15,16,Black
44423,28,29,Black
44424,33,34,Black
44425,33,34,Black
44426,4,5,Black
44427,0,0,Green
44428,30,31,Red
44429,7,8,Red
44430,15,16,Black
44431,31,32,Black
44432,12,13,Red
44433,9,10,Red
44434,20,21,Black
44435,33,34,Black
44436,31,32,Black
44437,22,23,Black
44438,0,0,Green
44439,11,12,Black
44440,28,29,Black
44441,33,34,Black
44442,31,32,Black
44443,28,29,Black
44444,8,9,Black
44445,36,37,Red
44446,19,20,Red
44447,9,10,Red
44448,4,5,Black
44449,36,37,Red
44450,14,15,Red
44451,20,21,Black
44452,3,4,Red
44453,31,32,Black
44454,23,24,Red
44455,17,18,Black
44456,8,9,Black
44457,2,3,Black
44458,32,33,Red
44459,36,37,Red
44460,36,37,Red
44461,36,37,Red
44462,00,1,Green
44463,1,2,Red
44464,0,0,Green
44465,4,5,Black
44466,26,27,Black
44467,22,23,Black
44468,9,10,Red
44469,20,21,Black
44470,12,13,Red
44471,3,4,Red
44472,17,18,Black
44473,14,15,Red
44474,00,1,Green
44475,0,0,Green
44476,19,20,Red
44477,12,13,Red
44478,1,2,Red
44479,1,2,Red
44480,10,11,Black
44481,11,12,Black
44482,26,27,Black
44483,11,12,Black
44484,12,13,Red
44485,10,11,Black
44486,24,25,Black
44487,14,15,Red
44488,33,34,Black
44489,35,36,Black
44490,12,13,Red
44491,28,29,Black
44492,15,16,Black
44493,3,4,Red
44494,8,9,Black
44495,1,2,Red
44496,14,15,Red
44497,5,6,Red
44498,10,11,Black
44499,3,4,Red
44500,6,7,Black
44501,26,27,Black
44502,33,34,Black
44503,4,5,Black
44504,17,18,Black
44505,0,0,Green
44506,6,7,Black
44507,34,35,Red
44508,13,14,Black
44509,35,36,Black
44510,35,36,Black
44511,5,6,Red
44512,22,23,Black
44513,24,25,Black
44514,0,0,Green
44515,10,11,Black
44516,36,37,Red
44517,23,24,Red
44518,9,10,Red
44519,1,2,Red
44520,19,20,Red
44521,5,6,Red
44522,20,21,Black
44523,22,23,Black
44524,20,21,Black
44525,36,37,Red
44526,19,20,Red
44527,9,10,Red
44528,3,4,Red
44529,32,33,Red
44530,1,2,Red
44531,26,27,Black
44532,36,37,Red
44533,2,3,Black
44534,2,3,Black
44535,11,12,Black
44536,28,29,Black
44537,33,34,Black
44538,26,27,Black
44539,2,3,Black
44540,23,24,Red
44541,4,5,Black
44542,3,4,Red
44543,33,34,Black
44544,17,18,Black
44545,9,10,Red
44546,15,16,Black
44547,18,19,Red
44548,23,24,Red
44549,24,25,Black
44550,32,33,Red
44551,6,7,Black
44552,00,1,Green
44553,28,29,Black
44554,28,29,Black
44555,36,37,Red
44556,22,23,Black
44557,35,36,Black
44558,15,16,Black
44559,19,20,Red
44560,23,24,Red
44561,11,12,Black
44562,36,37,Red
44563,36,37,Red
44564,24,25,Black
44565,32,33,Red
44566,00,1,Green
44567,00,1,Green
44568,29,30,Black
44569,29,30,Black
44570,17,18,Black
44571,9,10,Red
44572,17,18,Black
44573,26,27,Black
44574,6,7,Black
44575,12,13,Red
44576,7,8,Red
44577,13,14,Black
44578,25,26,Red
44579,6,7,Black
44580,6,7,Black
44581,12,13,Red
44582,15,16,Black
44583,33,34,Black
44584,26,27,Black
44585,0,0,Green
44586,13,14,Black
44587,26,27,Black
44588,14,15,Red
44589,28,29,Black
44590,34,35,Red
44591,31,32,Black
44592,32,33,Red
44593,20,21,Black
44594,5,6,Red
44595,36,37,Red
44596,19,20,Red
44597,17,18,Black
44598,18,19,Red
44599,17,18,Black
44600,13,14,Black
44601,2,3,Black
44602,12,13,Red
44603,18,19,Red
44604,18,19,Red
44605,10,11,Black
44606,6,7,Black
44607,10,11,Black
44608,31,32,Black
44609,18,19,Red
44610,24,25,Black
44611,30,31,Red
44612,31,32,Black
44613,33,34,Black
44614,19,20,Red
44615,8,9,Black
44616,19,20,Red
44617,29,30,Black
44618,33,34,Black
44619,24,25,Black
44620,30,31,Red
44621,25,26,Red
44622,19,20,Red
44623,20,21,Black
44624,00,1,Green
44625,4,5,Black
44626,6,7,Black
44627,18,19,Red
44628,7,8,Red
44629,5,6,Red
44630,36,37,Red
44631,31,32,Black
44632,15,16,Black
44633,22,23,Black
44634,14,15,Red
44635,36,37,Red
44636,17,18,Black
44637,5,6,Red
44638,32,33,Red
44639,15,16,Black
44640,32,33,Red
44641,34,35,Red
44642,0,0,Green
44643,1,2,Red
44644,3,4,Red
44645,21,22,Red
44646,9,10,Red
44647,15,16,Black
44648,00,1,Green
44649,2,3,Black
44650,4,5,Black
44651,15,16,Black
44652,00,1,Green
44653,34,35,Red
44654,20,21,Black
44655,8,9,Black
44656,22,23,Black
44657,17,18,Black
44658,24,25,Black
44659,2,3,Black
44660,30,31,Red
44661,33,34,Black
44662,4,5,Black
44663,11,12,Black
44664,9,10,Red
44665,27,28,Red
44666,19,20,Red
44667,29,30,Black
44668,12,13,Red
44669,17,18,Black
44670,23,24,Red
44671,29,30,Black
44672,32,33,Red
44673,15,16,Black
44674,29,30,Black
44675,9,10,Red
44676,1,2,Red
44677,14,15,Red
44678,00,1,Green
44679,0,0,Green
44680,31,32,Black
44681,2,3,Black
44682,15,16,Black
44683,24,25,Black
44684,6,7,Black
44685,4,5,Black
44686,32,33,Red
44687,29,30,Black
44688,14,15,Red
44689,25,26,Red
44690,15,16,Black
44691,1,2,Red
44692,35,36,Black
44693,24,25,Black
44694,00,1,Green
44695,11,12,Black
44696,17,18,Black
44697,18,19,Red
44698,22,23,Black
44699,2,3,Black
44700,4,5,Black
44701,23,24,Red
44702,1,2,Red
44703,25,26,Red
44704,8,9,Black
44705,27,28,Red
44706,0,0,Green
44707,9,10,Red
44708,34,35,Red
44709,24,25,Black
44710,2,3,Black
44711,7,8,Red
44712,30,31,Red
44713,27,28,Red
44714,18,19,Red
44715,2,3,Black
44716,17,18,Black
44717,0,0,Green
44718,10,11,Black
44719,00,1,Green
44720,24,25,Black
44721,16,17,Red
44722,0,0,Green
44723,31,32,Black
44724,17,18,Black
44725,13,14,Black
44726,21,22,Red
44727,8,9,Black
44728,21,22,Red
44729,32,33,Red
44730,14,15,Red
44731,11,12,Black
44732,31,32,Black
44733,22,23,Black
44734,6,7,Black
44735,29,30,Black
44736,7,8,Red
44737,24,25,Black
44738,10,11,Black
44739,24,25,Black
44740,5,6,Red
44741,1,2,Red
44742,35,36,Black
44743,24,25,Black
44744,30,31,Red
44745,0,0,Green
44746,32,33,Red
44747,1,2,Red
44748,27,28,Red
44749,28,29,Black
44750,18,19,Red
44751,36,37,Red
44752,3,4,Red
44753,28,29,Black
44754,1,2,Red
44755,15,16,Black
44756,13,14,Black
44757,26,27,Black
44758,00,1,Green
44759,23,24,Red
44760,12,13,Red
44761,27,28,Red
44762,0,0,Green
44763,23,24,Red
44764,21,22,Red
44765,23,24,Red
44766,00,1,Green
44767,21,22,Red
44768,00,1,Green
44769,33,34,Black
44770,26,27,Black
44771,29,30,Black
44772,18,19,Red
44773,9,10,Red
44774,23,24,Red
44775,16,17,Red
44776,20,21,Black
44777,00,1,Green
44778,1,2,Red
44779,8,9,Black
44780,36,37,Red
44781,35,36,Black
44782,24,25,Black
44783,23,24,Red
44784,31,32,Black
44785,36,37,Red
44786,36,37,Red
44787,20,21,Black
44788,20,21,Black
44789,0,0,Green
44790,18,19,Red
44791,33,34,Black
44792,21,22,Red
44793,31,32,Black
44794,33,34,Black
44795,32,33,Red
44796,28,29,Black
44797,25,26,Red
44798,31,32,Black
44799,4,5,Black
44800,12,13,Red
44801,17,18,Black
44802,2,3,Black
44803,00,1,Green
44804,21,22,Red
44805,1,2,Red
44806,17,18,Black
44807,21,22,Red
44808,14,15,Red
44809,6,7,Black
44810,30,31,Red
44811,24,25,Black
44812,28,29,Black
44813,5,6,Red
44814,7,8,Red
44815,11,12,Black
44816,7,8,Red
44817,18,19,Red
44818,31,32,Black
44819,2,3,Black
44820,0,0,Green
44821,31,32,Black
44822,19,20,Red
44823,29,30,Black
44824,10,11,Black
44825,21,22,Red
44826,13,14,Black
44827,34,35,Red
44828,19,20,Red
44829,2,3,Black
44830,31,32,Black
44831,26,27,Black
44832,3,4,Red
44833,3,4,Red
44834,8,9,Black
44835,10,11,Black
44836,19,20,Red
44837,29,30,Black
44838,28,29,Black
44839,5,6,Red
44840,25,26,Red
44841,34,35,Red
44842,7,8,Red
44843,6,7,Black
44844,21,22,Red
44845,34,35,Red
44846,6,7,Black
44847,17,18,Black
44848,11,12,Black
44849,5,6,Red
44850,36,37,Red
44851,32,33,Red
44852,3,4,Red
44853,24,25,Black
44854,25,26,Red
44855,20,21,Black
44856,7,8,Red
44857,9,10,Red
44858,7,8,Red
44859,35,36,Black
44860,29,30,Black
44861,0,0,Green
44862,16,17,Red
44863,20,21,Black
44864,3,4,Red
44865,14,15,Red
44866,4,5,Black
44867,27,28,Red
44868,30,31,Red
44869,0,0,Green
44870,6,7,Black
44871,00,1,Green
44872,18,19,Red
44873,2,3,Black
44874,35,36,Black
44875,31,32,Black
44876,31,32,Black
44877,19,20,Red
44878,1,2,Red
44879,30,31,Red
44880,4,5,Black
44881,10,11,Black
44882,25,26,Red
44883,23,24,Red
44884,00,1,Green
44885,8,9,Black
44886,36,37,Red
44887,16,17,Red
44888,17,18,Black
44889,2,3,Black
44890,21,22,Red
44891,36,37,Red
44892,11,12,Black
44893,25,26,Red
44894,22,23,Black
44895,0,0,Green
44896,12,13,Red
44897,2,3,Black
44898,33,34,Black
44899,33,34,Black
44900,36,37,Red
44901,31,32,Black
44902,13,14,Black
44903,7,8,Red
44904,24,25,Black
44905,5,6,Red
44906,4,5,Black
44907,28,29,Black
44908,13,14,Black
44909,11,12,Black
44910,25,26,Red
44911,34,35,Red
44912,11,12,Black
44913,36,37,Red
44914,4,5,Black
44915,24,25,Black
44916,8,9,Black
44917,4,5,Black
44918,27,28,Red
44919,36,37,Red
44920,6,7,Black
44921,22,23,Black
44922,30,31,Red
44923,22,23,Black
44924,26,27,Black
44925,23,24,Red
44926,4,5,Black
44927,19,20,Red
44928,28,29,Black
44929,23,24,Red
44930,7,8,Red
44931,11,12,Black
44932,18,19,Red
44933,14,15,Red
44934,26,27,Black
44935,17,18,Black
44936,13,14,Black
44937,23,24,Red
44938,23,24,Red
44939,33,34,Black
44940,24,25,Black
44941,21,22,Red
44942,32,33,Red
44943,35,36,Black
44944,10,11,Black
44945,33,34,Black
44946,15,16,Black
44947,35,36,Black
44948,19,20,Red
44949,21,22,Red
44950,20,21,Black
44951,17,18,Black
44952,24,25,Black
44953,18,19,Red
44954,31,32,Black
44955,5,6,Red
44956,29,30,Black
44957,12,13,Red
44958,35,36,Black
44959,29,30,Black
44960,16,17,Red
44961,19,20,Red
44962,18,19,Red
44963,30,31,Red
44964,8,9,Black
44965,19,20,Red
44966,32,33,Red
44967,35,36,Black
44968,00,1,Green
44969,3,4,Red
44970,26,27,Black
44971,31,32,Black
44972,2,3,Black
44973,11,12,Black
44974,27,28,Red
44975,35,36,Black
44976,25,26,Red
44977,19,20,Red
44978,29,30,Black
44979,24,25,Black
44980,18,19,Red
44981,31,32,Black
44982,29,30,Black
44983,5,6,Red
44984,14,15,Red
44985,23,24,Red
44986,22,23,Black
44987,27,28,Red
44988,33,34,Black
44989,17,18,Black
44990,24,25,Black
44991,23,24,Red
44992,4,5,Black
44993,19,20,Red
44994,14,15,Red
44995,8,9,Black
44996,36,37,Red
44997,23,24,Red
44998,6,7,Black
44999,13,14,Black
45000,9,10,Red
45001,8,9,Black
45002,34,35,Red
45003,36,37,Red
45004,26,27,Black
45005,2,3,Black
45006,9,10,Red
45007,6,7,Black
45008,29,30,Black
45009,34,35,Red
45010,0,0,Green
45011,19,20,Red
45012,27,28,Red
45013,00,1,Green
45014,19,20,Red
45015,36,37,Red
45016,28,29,Black
45017,12,13,Red
45018,2,3,Black
45019,36,37,Red
45020,14,15,Red
45021,29,30,Black
45022,20,21,Black
45023,32,33,Red
45024,2,3,Black
45025,33,34,Black
45026,33,34,Black
45027,22,23,Black
45028,00,1,Green
45029,10,11,Black
45030,0,0,Green
45031,11,12,Black
45032,2,3,Black
45033,33,34,Black
45034,00,1,Green
45035,5,6,Red
45036,28,29,Black
45037,34,35,Red
45038,21,22,Red
45039,8,9,Black
45040,17,18,Black
45041,1,2,Red
45042,35,36,Black
45043,35,36,Black
45044,36,37,Red
45045,17,18,Black
45046,16,17,Red
45047,21,22,Red
45048,8,9,Black
45049,31,32,Black
45050,21,22,Red
45051,23,24,Red
45052,5,6,Red
45053,14,15,Red
45054,0,0,Green
45055,26,27,Black
45056,8,9,Black
45057,12,13,Red
45058,11,12,Black
45059,6,7,Black
45060,6,7,Black
45061,18,19,Red
45062,10,11,Black
45063,16,17,Red
45064,7,8,Red
45065,31,32,Black
45066,33,34,Black
45067,26,27,Black
45068,9,10,Red
45069,8,9,Black
45070,18,19,Red
45071,34,35,Red
45072,33,34,Black
45073,31,32,Black
45074,34,35,Red
45075,8,9,Black
45076,24,25,Black
45077,17,18,Black
45078,16,17,Red
45079,34,35,Red
45080,21,22,Red
45081,15,16,Black
45082,12,13,Red
45083,12,13,Red
45084,12,13,Red
45085,20,21,Black
45086,20,21,Black
45087,3,4,Red
45088,27,28,Red
45089,2,3,Black
45090,25,26,Red
45091,26,27,Black
45092,9,10,Red
45093,20,21,Black
45094,0,0,Green
45095,29,30,Black
45096,25,26,Red
45097,13,14,Black
45098,9,10,Red
45099,9,10,Red
45100,1,2,Red
45101,11,12,Black
45102,26,27,Black
45103,34,35,Red
45104,36,37,Red
45105,1,2,Red
45106,28,29,Black
45107,36,37,Red
45108,3,4,Red
45109,36,37,Red
45110,11,12,Black
45111,30,31,Red
45112,22,23,Black
45113,22,23,Black
45114,24,25,Black
45115,9,10,Red
45116,26,27,Black
45117,7,8,Red
45118,13,14,Black
45119,12,13,Red
45120,20,21,Black
45121,27,28,Red
45122,4,5,Black
45123,1,2,Red
45124,1,2,Red
45125,34,35,Red
45126,30,31,Red
45127,11,12,Black
45128,5,6,Red
45129,16,17,Red
45130,32,33,Red
45131,7,8,Red
45132,2,3,Black
45133,11,12,Black
45134,16,17,Red
45135,6,7,Black
45136,14,15,Red
45137,1,2,Red
45138,15,16,Black
45139,18,19,Red
45140,3,4,Red
45141,0,0,Green
45142,4,5,Black
45143,4,5,Black
45144,28,29,Black
45145,31,32,Black
45146,17,18,Black
45147,10,11,Black
45148,28,29,Black
45149,33,34,Black
45150,0,0,Green
45151,26,27,Black
45152,16,17,Red
45153,7,8,Red
45154,8,9,Black
45155,0,0,Green
45156,25,26,Red
45157,30,31,Red
45158,18,19,Red
45159,17,18,Black
45160,33,34,Black
45161,14,15,Red
45162,1,2,Red
45163,27,28,Red
45164,35,36,Black
45165,32,33,Red
45166,15,16,Black
45167,20,21,Black
45168,17,18,Black
45169,18,19,Red
45170,8,9,Black
45171,1,2,Red
45172,0,0,Green
45173,35,36,Black
45174,19,20,Red
45175,26,27,Black
45176,32,33,Red
45177,26,27,Black
45178,31,32,Black
45179,3,4,Red
45180,30,31,Red
45181,34,35,Red
45182,11,12,Black
45183,8,9,Black
45184,35,36,Black
45185,1,2,Red
45186,4,5,Black
45187,5,6,Red
45188,34,35,Red
45189,22,23,Black
45190,9,10,Red
45191,10,11,Black
45192,8,9,Black
45193,22,23,Black
45194,1,2,Red
45195,15,16,Black
45196,8,9,Black
45197,30,31,Red
45198,33,34,Black
45199,3,4,Red
45200,30,31,Red
45201,36,37,Red
45202,0,0,Green
45203,33,34,Black
45204,29,30,Black
45205,30,31,Red
45206,00,1,Green
45207,28,29,Black
45208,18,19,Red
45209,32,33,Red
45210,10,11,Black
45211,3,4,Red
45212,36,37,Red
45213,27,28,Red
45214,5,6,Red
45215,2,3,Black
45216,25,26,Red
45217,19,20,Red
45218,21,22,Red
45219,00,1,Green
45220,00,1,Green
45221,36,37,Red
45222,11,12,Black
45223,23,24,Red
45224,9,10,Red
45225,12,13,Red
45226,2,3,Black
45227,18,19,Red
45228,13,14,Black
45229,2,3,Black
45230,14,15,Red
45231,2,3,Black
45232,15,16,Black
45233,28,29,Black
45234,3,4,Red
45235,4,5,Black
45236,26,27,Black
45237,2,3,Black
45238,25,26,Red
45239,00,1,Green
45240,28,29,Black
45241,29,30,Black
45242,31,32,Black
45243,20,21,Black
45244,0,0,Green
45245,13,14,Black
45246,20,21,Black
45247,35,36,Black
45248,30,31,Red
45249,28,29,Black
45250,7,8,Red
45251,15,16,Black
45252,28,29,Black
45253,29,30,Black
45254,24,25,Black
45255,2,3,Black
45256,35,36,Black
45257,34,35,Red
45258,3,4,Red
45259,7,8,Red
45260,12,13,Red
45261,20,21,Black
45262,15,16,Black
45263,5,6,Red
45264,19,20,Red
45265,9,10,Red
45266,6,7,Black
45267,35,36,Black
45268,10,11,Black
45269,17,18,Black
45270,23,24,Red
45271,7,8,Red
45272,7,8,Red
45273,12,13,Red
45274,31,32,Black
45275,16,17,Red
45276,21,22,Red
45277,33,34,Black
45278,2,3,Black
45279,30,31,Red
45280,35,36,Black
45281,13,14,Black
45282,1,2,Red
45283,33,34,Black
45284,9,10,Red
45285,23,24,Red
45286,33,34,Black
45287,13,14,Black
45288,5,6,Red
45289,28,29,Black
45290,4,5,Black
45291,6,7,Black
45292,15,16,Black
45293,00,1,Green
45294,7,8,Red
45295,20,21,Black
45296,33,34,Black
45297,18,19,Red
45298,2,3,Black
45299,10,11,Black
45300,22,23,Black
45301,10,11,Black
45302,23,24,Red
45303,31,32,Black
45304,15,16,Black
45305,21,22,Red
45306,24,25,Black
45307,8,9,Black
45308,6,7,Black
45309,0,0,Green
45310,23,24,Red
45311,9,10,Red
45312,31,32,Black
45313,2,3,Black
45314,16,17,Red
45315,5,6,Red
45316,24,25,Black
45317,25,26,Red
45318,30,31,Red
45319,26,27,Black
45320,13,14,Black
45321,23,24,Red
45322,18,19,Red
45323,30,31,Red
45324,24,25,Black
45325,12,13,Red
45326,31,32,Black
45327,13,14,Black
45328,13,14,Black
45329,14,15,Red
45330,00,1,Green
45331,17,18,Black
45332,25,26,Red
45333,22,23,Black
45334,16,17,Red
45335,19,20,Red
45336,31,32,Black
45337,5,6,Red
45338,20,21,Black
45339,0,0,Green
45340,00,1,Green
45341,34,35,Red
45342,19,20,Red
45343,2,3,Black
45344,2,3,Black
45345,34,35,Red
45346,2,3,Black
45347,23,24,Red
45348,26,27,Black
45349,33,34,Black
45350,33,34,Black
45351,11,12,Black
45352,7,8,Red
45353,1,2,Red
45354,35,36,Black
45355,3,4,Red
45356,15,16,Black
45357,25,26,Red
45358,2,3,Black
45359,36,37,Red
45360,6,7,Black
45361,32,33,Red
45362,24,25,Black
45363,00,1,Green
45364,29,30,Black
45365,34,35,Red
45366,17,18,Black
45367,00,1,Green
45368,16,17,Red
45369,5,6,Red
45370,32,33,Red
45371,33,34,Black
45372,14,15,Red
45373,21,22,Red
45374,3,4,Red
45375,30,31,Red
45376,14,15,Red
45377,2,3,Black
45378,30,31,Red
45379,33,34,Black
45380,21,22,Red
45381,16,17,Red
45382,19,20,Red
45383,35,36,Black
45384,16,17,Red
45385,36,37,Red
45386,31,32,Black
45387,30,31,Red
45388,36,37,Red
45389,34,35,Red
45390,25,26,Red
45391,25,26,Red
45392,25,26,Red
45393,5,6,Red
45394,12,13,Red
45395,0,0,Green
45396,0,0,Green
45397,00,1,Green
45398,19,20,Red
45399,27,28,Red
45400,21,22,Red
45401,3,4,Red
45402,11,12,Black
45403,00,1,Green
45404,13,14,Black
45405,16,17,Red
45406,1,2,Red
45407,7,8,Red
45408,28,29,Black
45409,15,16,Black
45410,2,3,Black
45411,4,5,Black
45412,12,13,Red
45413,23,24,Red
45414,30,31,Red
45415,28,29,Black
45416,36,37,Red
45417,18,19,Red
45418,12,13,Red
45419,32,33,Red
45420,26,27,Black
45421,11,12,Black
45422,20,21,Black
45423,26,27,Black
45424,12,13,Red
45425,4,5,Black
45426,35,36,Black
45427,17,18,Black
45428,4,5,Black
45429,22,23,Black
45430,25,26,Red
45431,28,29,Black
45432,13,14,Black
45433,00,1,Green
45434,32,33,Red
45435,18,19,Red
45436,30,31,Red
45437,23,24,Red
45438,21,22,Red
45439,33,34,Black
45440,20,21,Black
45441,28,29,Black
45442,2,3,Black
45443,27,28,Red
45444,10,11,Black
45445,11,12,Black
45446,24,25,Black
45447,8,9,Black
45448,23,24,Red
45449,1,2,Red
45450,9,10,Red
45451,27,28,Red
45452,17,18,Black
45453,33,34,Black
45454,33,34,Black
45455,11,12,Black
45456,13,14,Black
45457,18,19,Red
45458,5,6,Red
45459,26,27,Black
45460,5,6,Red
45461,1,2,Red
45462,14,15,Red
45463,22,23,Black
45464,17,18,Black
45465,14,15,Red
45466,00,1,Green
45467,24,25,Black
45468,36,37,Red
45469,13,14,Black
45470,25,26,Red
45471,00,1,Green
45472,10,11,Black
45473,8,9,Black
45474,7,8,Red
45475,21,22,Red
45476,22,23,Black
45477,22,23,Black
45478,32,33,Red
45479,10,11,Black
45480,36,37,Red
45481,19,20,Red
45482,29,30,Black
45483,24,25,Black
45484,31,32,Black
45485,5,6,Red
45486,23,24,Red
45487,27,28,Red
45488,25,26,Red
45489,6,7,Black
45490,32,33,Red
45491,24,25,Black
45492,3,4,Red
45493,27,28,Red
45494,16,17,Red
45495,16,17,Red
45496,27,28,Red
45497,29,30,Black
45498,23,24,Red
45499,7,8,Red
45500,28,29,Black
45501,27,28,Red
45502,7,8,Red
45503,10,11,Black
45504,28,29,Black
45505,26,27,Black
45506,28,29,Black
45507,36,37,Red
45508,18,19,Red
45509,1,2,Red
45510,5,6,Red
45511,29,30,Black
45512,23,24,Red
45513,25,26,Red
45514,1,2,Red
45515,34,35,Red
45516,6,7,Black
45517,11,12,Black
45518,7,8,Red
45519,7,8,Red
45520,10,11,Black
45521,36,37,Red
45522,34,35,Red
45523,10,11,Black
45524,24,25,Black
45525,18,19,Red
45526,27,28,Red
45527,1,2,Red
45528,34,35,Red
45529,17,18,Black
45530,30,31,Red
45531,8,9,Black
45532,33,34,Black
45533,26,27,Black
45534,22,23,Black
45535,25,26,Red
45536,14,15,Red
45537,20,21,Black
45538,24,25,Black
45539,32,33,Red
45540,34,35,Red
45541,14,15,Red
45542,8,9,Black
45543,2,3,Black
45544,2,3,Black
45545,24,25,Black
45546,1,2,Red
45547,35,36,Black
45548,9,10,Red
45549,16,17,Red
45550,17,18,Black
45551,2,3,Black
45552,6,7,Black
45553,24,25,Black
45554,29,30,Black
45555,28,29,Black
45556,7,8,Red
45557,15,16,Black
45558,00,1,Green
45559,26,27,Black
45560,15,16,Black
45561,5,6,Red
45562,8,9,Black
45563,8,9,Black
45564,29,30,Black
45565,17,18,Black
45566,33,34,Black
45567,31,32,Black
45568,22,23,Black
45569,28,29,Black
45570,34,35,Red
45571,14,15,Red
45572,25,26,Red
45573,4,5,Black
45574,12,13,Red
45575,29,30,Black
45576,4,5,Black
45577,11,12,Black
45578,5,6,Red
45579,20,21,Black
45580,9,10,Red
45581,31,32,Black
45582,26,27,Black
45583,3,4,Red
45584,27,28,Red
45585,25,26,Red
45586,12,13,Red
45587,30,31,Red
45588,36,37,Red
45589,30,31,Red
45590,0,0,Green
45591,31,32,Black
45592,5,6,Red
45593,9,10,Red
45594,14,15,Red
45595,11,12,Black
45596,7,8,Red
45597,11,12,Black
45598,33,34,Black
45599,28,29,Black
45600,26,27,Black
45601,23,24,Red
45602,29,30,Black
45603,7,8,Red
45604,32,33,Red
45605,4,5,Black
45606,13,14,Black
45607,4,5,Black
45608,31,32,Black
45609,26,27,Black
45610,7,8,Red
45611,6,7,Black
45612,29,30,Black
45613,25,26,Red
45614,5,6,Red
45615,5,6,Red
45616,27,28,Red
45617,24,25,Black
45618,1,2,Red
45619,3,4,Red
45620,13,14,Black
45621,10,11,Black
45622,11,12,Black
45623,35,36,Black
45624,17,18,Black
45625,10,11,Black
45626,18,19,Red
45627,31,32,Black
45628,34,35,Red
45629,20,21,Black
45630,8,9,Black
45631,16,17,Red
45632,33,34,Black
45633,34,35,Red
45634,27,28,Red
45635,33,34,Black
45636,34,35,Red
45637,31,32,Black
45638,29,30,Black
45639,1,2,Red
45640,22,23,Black
45641,10,11,Black
45642,4,5,Black
45643,1,2,Red
45644,10,11,Black
45645,32,33,Red
45646,2,3,Black
45647,29,30,Black
45648,13,14,Black
45649,8,9,Black
45650,8,9,Black
45651,20,21,Black
45652,2,3,Black
45653,13,14,Black
45654,19,20,Red
45655,24,25,Black
45656,11,12,Black
45657,31,32,Black
45658,25,26,Red
45659,29,30,Black
45660,2,3,Black
45661,8,9,Black
45662,16,17,Red
45663,9,10,Red
45664,3,4,Red
45665,30,31,Red
45666,14,15,Red
45667,1,2,Red
45668,34,35,Red
45669,9,10,Red
45670,30,31,Red
45671,21,22,Red
45672,3,4,Red
45673,21,22,Red
45674,30,31,Red
45675,1,2,Red
45676,11,12,Black
45677,20,21,Black
45678,20,21,Black
45679,10,11,Black
45680,19,20,Red
45681,32,33,Red
45682,21,22,Red
45683,29,30,Black
45684,1,2,Red
45685,28,29,Black
45686,4,5,Black
45687,20,21,Black
45688,17,18,Black
45689,36,37,Red
45690,20,21,Black
45691,30,31,Red
45692,33,34,Black
45693,00,1,Green
45694,18,19,Red
45695,22,23,Black
45696,14,15,Red
45697,18,19,Red
45698,0,0,Green
45699,29,30,Black
45700,20,21,Black
45701,21,22,Red
45702,26,27,Black
45703,7,8,Red
45704,36,37,Red
45705,13,14,Black
45706,1,2,Red
45707,31,32,Black
45708,31,32,Black
45709,34,35,Red
45710,33,34,Black
45711,5,6,Red
45712,32,33,Red
45713,00,1,Green
45714,20,21,Black
45715,21,22,Red
45716,2,3,Black
45717,35,36,Black
45718,18,19,Red
45719,16,17,Red
45720,32,33,Red
45721,11,12,Black
45722,24,25,Black
45723,33,34,Black
45724,8,9,Black
45725,4,5,Black
45726,36,37,Red
45727,1,2,Red
45728,5,6,Red
45729,12,13,Red
45730,29,30,Black
45731,10,11,Black
45732,18,19,Red
45733,21,22,Red
45734,25,26,Red
45735,34,35,Red
45736,4,5,Black
45737,8,9,Black
